,rent_sta,return_sta,Sec,Count,Avg_time
22436,Xinhu Elementary School,MRT Wende Sta. (Exit 2),1100.0,54,0:18:20
22437,Xinhu Elementary School,MRT Xihu Sta. (Exit 1),1200.0,12,0:20:00
22438,Xinhu Elementary School,MRT Ximen Sta.(Exit 3),2568.0,1,0:42:48
22439,Xinhu Elementary School,MRT Yongchun Sta. (Exit 2),1340.0,5,0:22:20
22440,Xinhu Elementary School,MRT Yuanshan Sta. (Exit 2),2998.0,5,0:49:58
22441,Xinhu Elementary School,MRT Zhongshan Elementary School sta.(Exit 4),3495.0,4,0:58:15
22442,Xinhu Elementary School,MRT Zhongshan Sta. (Exit 4),2723.0,1,0:45:23
22443,Xinhu Elementary School,MRT Zhongxiao Fuxing Sta.(Exit 2),1600.0,1,0:26:40
22444,Xinhu Elementary School,MinQuan Park,781.0,1,0:13:01
22445,Xinhu Elementary School,Minquan & Fuxing Intersection,3713.0,11,1:01:53
22446,Xinhu Elementary School,Minsheng & Guangfu Intersection,1127.0,3,0:18:47
22447,Xinhu Elementary School,Minsheng Activity Center,2209.0,3,0:36:49
22448,Xinhu Elementary School,NTNU Library,6434.0,1,1:47:14
22449,Xinhu Elementary School,Nangang Elementary School,923.0,1,0:15:23
22450,Xinhu Elementary School,Nangang Park,1376.0,1,0:22:56
22451,Xinhu Elementary School,Raohe Night Market,1982.0,2,0:33:02
22452,Xinhu Elementary School,Roosevelt & Jinglong Intersection,11094.0,1,3:04:54
22453,Xinhu Elementary School,Ruiguang & Gangqian Intersection,854.0,61,0:14:14
22454,Xinhu Elementary School,Sanchangli,1885.0,4,0:31:25
22455,Xinhu Elementary School,Sanmin Park,1228.0,6,0:20:28
22456,Xinhu Elementary School,Shude Park,2024.0,2,0:33:44
22457,Xinhu Elementary School,Songde Park,1439.0,1,0:23:59
22458,Xinhu Elementary School,Songshan Rail Sta.,2157.0,53,0:35:57
22459,Xinhu Elementary School,Songshan Vocational High School,1429.0,3,0:23:49
22460,Xinhu Elementary School,TWTC Exhibition Hall 3,4901.0,1,1:21:41
22461,Xinhu Elementary School,Taipei City Hall,1902.0,1,0:31:42
22462,Xinhu Elementary School,Taipei Fine Arts Museum,3145.0,1,0:52:25
22463,Xinhu Elementary School,Taipei Flowers Auction,768.0,1,0:12:48
22464,Xinhu Elementary School,Wenhu Elementary School,2261.0,6,0:37:41
22465,Xinhu Elementary School,Wenshan Dist. Admin. Center,5611.0,1,1:33:31
22466,Xinhu Elementary School,Wu Xing Bus Station.,2122.0,1,0:35:22
22467,Xinhu Elementary School,Wuchang Park,914.0,1,0:15:14
22468,Xinhu Elementary School,XinDong Park,1331.0,1,0:22:11
22469,Xinhu Elementary School,Xingyun & Jinhu Intersection,1049.0,6,0:17:29
22470,Xinhu Elementary School,Xinhu Elementary School,4184.0,188,1:09:44
22471,Xinhu Elementary School,Xinsheng & Heping Intersection,4020.0,1,1:07:00
22472,Xinhu Elementary School,Xinyi & Dunhua Intersection,1847.0,1,0:30:47
22473,Xinhu Elementary School,Xinyi Square(Taipei 101),6748.0,1,1:52:28
22474,Xinhu Elementary School,Yongji & Songxin Intersection,2178.0,2,0:36:18
22475,Xinhu Elementary School,Yongle Market,9244.0,1,2:34:04
22476,Xinhu Elementary School,Yucheng Park,2304.0,1,0:38:24
22477,Xinhu Elementary School,Zhonglun High School,1278.0,1,0:21:18
22478,Xinhu Elementary School,Zhouzhi Park No.2,1520.0,29,0:25:20
22479,Xinsheng & Changan Intersection,Bade Market,639.0,18,0:10:39
22480,Xinsheng & Changan Intersection,Beitou Sports Center,3584.0,3,0:59:44
22481,Xinsheng & Changan Intersection,Chengong Public Housing,1774.0,4,0:29:34
22482,Xinsheng & Changan Intersection,Civic & Taiyuan Intersection,2398.0,4,0:39:58
22483,Xinsheng & Changan Intersection,Civic Blvd Linsen Intersection,2287.0,12,0:38:07
22484,Xinsheng & Changan Intersection,Construction & Planning Agency,1683.0,6,0:28:03
22485,Xinsheng & Changan Intersection,Dadaocheng Park,2372.0,4,0:39:32
22486,Xinsheng & Changan Intersection,Dongyuan Elementary School,2968.0,1,0:49:28
22487,Xinsheng & Changan Intersection,Dunhua & Keelung Intersection,3095.0,1,0:51:35
22488,Xinsheng & Changan Intersection,Emei Parking Lot,1596.0,3,0:26:36
22489,Xinsheng & Changan Intersection,Examination Yuan,3378.0,1,0:56:18
22490,Xinsheng & Changan Intersection,Fude Park,2166.0,1,0:36:06
22491,Xinsheng & Changan Intersection,Fuhua Garden New Village(City),3032.0,1,0:50:32
22492,Xinsheng & Changan Intersection,Fulin Park,3509.0,2,0:58:29
22493,Xinsheng & Changan Intersection,Fushun Park,619.0,1,0:10:19
22494,Xinsheng & Changan Intersection,Guoxing & Qingnian Intersection,1318.0,6,0:21:58
22495,Xinsheng & Changan Intersection,Guting Junior High School,1494.0,1,0:24:54
22496,Xinsheng & Changan Intersection,Heping Chongqing Intersection,3479.0,4,0:57:59
22497,Xinsheng & Changan Intersection,Huajiang High School,1515.0,1,0:25:15
22498,Xinsheng & Changan Intersection,Huashan 1914‧Creative Park,1144.0,13,0:19:04
22499,Xinsheng & Changan Intersection,JianGuo & Heping Intersection,2428.0,16,0:40:28
22500,Xinsheng & Changan Intersection,Jiang Wei-shui Memorial Park,923.0,4,0:15:23
22501,Xinsheng & Changan Intersection,Jianguo & Changchun Intersection,666.0,22,0:11:06
22502,Xinsheng & Changan Intersection,Jianguo & Nongan Intersection,1264.0,13,0:21:04
22503,Xinsheng & Changan Intersection,Jinshan & Aiguo Intersection,999.0,12,0:16:39
22504,Xinsheng & Changan Intersection,Jinshen & Civic Blvd. Intersection,1182.0,30,0:19:42
22505,Xinsheng & Changan Intersection,Kaifong & Xining Intersection,995.0,4,0:16:35
22506,Xinsheng & Changan Intersection,Keelung & Changxing Intersection,1361.0,1,0:22:41
22507,Xinsheng & Changan Intersection,Keelung & Guangfu Intersection,1844.0,2,0:30:44
22508,Xinsheng & Changan Intersection,Lanya Park,2643.0,1,0:44:03
22509,Xinsheng & Changan Intersection,Laosong Elementary School,1311.0,1,0:21:51
22510,Xinsheng & Changan Intersection,Lin An-tai Historical House,1067.0,1,0:17:47
22511,Xinsheng & Changan Intersection,Linsen Park,1400.0,91,0:23:20
22512,Xinsheng & Changan Intersection,LiuGong Park,1403.0,22,0:23:23
22513,Xinsheng & Changan Intersection,Longjiang & Nanjing Intersection,1389.0,15,0:23:09
22514,Xinsheng & Changan Intersection,Longmen Square,1114.0,20,0:18:34
22515,Xinsheng & Changan Intersection,MRT Beimen Sta. (Exit.3),6655.0,4,1:50:55
22516,Xinsheng & Changan Intersection,MRT Daan Park Sta.,1089.0,8,0:18:09
22517,Xinsheng & Changan Intersection,MRT Daan Sta.,1494.0,17,0:24:54
22518,Xinsheng & Changan Intersection,MRT Daqiaotou Sta. (Exit 2),1297.0,23,0:21:37
22519,Xinsheng & Changan Intersection,MRT Dongmen Sta. (Exit 4),1378.0,15,0:22:58
22520,Xinsheng & Changan Intersection,MRT Fuxinggang Sta.,8118.0,2,2:15:18
22521,Xinsheng & Changan Intersection,MRT Gongguan Sta.(Exit 2),7732.0,1,2:08:52
22522,Xinsheng & Changan Intersection,MRT Guting Sta. (Exit 2),1033.0,1,0:17:13
22523,Xinsheng & Changan Intersection,MRT Jiantan Sta.(Exit 2),1325.0,1,0:22:05
22524,Xinsheng & Changan Intersection,MRT Linguang Sta. (Exit 2),2098.0,1,0:34:58
22525,Xinsheng & Changan Intersection,MRT Liuzhangli Sta.,1577.0,18,0:26:17
22526,Xinsheng & Changan Intersection,MRT Longshan Temple Sta. (Exit. 1),2351.0,5,0:39:11
22527,Xinsheng & Changan Intersection,MRT Mingde Sta.,3712.0,2,1:01:52
22528,Xinsheng & Changan Intersection,MRT Minquan W.Rd. Sta.(Exit 3),2723.0,13,0:45:23
22529,Xinsheng & Changan Intersection,MRT Nanjing Fuxing Sta. (Exit 5),875.0,58,0:14:35
22530,Xinsheng & Changan Intersection,MRT Nanjing Sanmin Sta. (Exit 1),2180.0,11,0:36:20
22531,Xinsheng & Changan Intersection,MRT Nat’l Taiwan U. Hospital Sta.(Exit 4),1226.0,55,0:20:26
22532,Xinsheng & Changan Intersection,MRT S.Y.S Memorial Hall Stataion(Exit 2.),2425.0,11,0:40:25
22533,Xinsheng & Changan Intersection,MRT Shandao Temple Sta(Exit 1),743.0,55,0:12:23
22534,Xinsheng & Changan Intersection,MRT Shilin Sta.(Exit 2),4833.0,3,1:20:33
22535,Xinsheng & Changan Intersection,MRT Shuanglian Sta. (Exit 2),953.0,25,0:15:53
22536,Xinsheng & Changan Intersection,MRT Songjiang Nanjing Sta. (Exit 7),1029.0,99,0:17:09
22537,Xinsheng & Changan Intersection,MRT Taipei 101/World Trade Center Sta.,1749.0,4,0:29:09
22538,Xinsheng & Changan Intersection,MRT Taipei Arena Sta. (Exit 5),2917.0,6,0:48:37
22539,Xinsheng & Changan Intersection,MRT Taipei City Hall Stataion(Exit 3)-2,1810.0,7,0:30:10
22540,Xinsheng & Changan Intersection,MRT Taipower Building Sta. (Exit 2),2140.0,4,0:35:40
22541,Xinsheng & Changan Intersection,MRT Technology Bldg. Sta.,1266.0,11,0:21:06
22542,Xinsheng & Changan Intersection,MRT Xiangshan Sta.,3616.0,1,1:00:16
22543,Xinsheng & Changan Intersection,MRT Xiaonanmen Sta. (Exit 1),1384.0,4,0:23:04
22544,Xinsheng & Changan Intersection,MRT Ximen Sta.(Exit 3),1642.0,19,0:27:22
22545,Xinsheng & Changan Intersection,MRT Xingtian Temple Sta. (Exit 1),1113.0,18,0:18:33
22546,Xinsheng & Changan Intersection,MRT Xingtian Temple Sta. (Exit 3),1102.0,49,0:18:22
22547,Xinsheng & Changan Intersection,MRT Xinyi Anhe Sta.,1480.0,5,0:24:40
22548,Xinsheng & Changan Intersection,MRT Yongchun Sta. (Exit 2),1690.0,1,0:28:10
22549,Xinsheng & Changan Intersection,MRT Yuanshan Sta. (Exit 2),1542.0,16,0:25:42
22550,Xinsheng & Changan Intersection,MRT Zhishan Sta.(Exit 2),3663.0,1,1:01:03
22551,Xinsheng & Changan Intersection,MRT Zhongshan Elementary School sta.(Exit 4),729.0,59,0:12:09
22552,Xinsheng & Changan Intersection,MRT Zhongshan Sta. (Exit 4),886.0,94,0:14:46
22553,Xinsheng & Changan Intersection,MRT Zhongxiao Fuxing Sta.(Exit 2),1214.0,3,0:20:14
22554,Xinsheng & Changan Intersection,MRT Zhongxiao Xinsheng Sta.(Exit 3),781.0,83,0:13:01
22555,Xinsheng & Changan Intersection,MinQuan Park,3502.0,2,0:58:22
22556,Xinsheng & Changan Intersection,Minquan & Fuxing Intersection,1312.0,13,0:21:52
22557,Xinsheng & Changan Intersection,Minsheng & Dunhua Intersection,1494.0,6,0:24:54
22558,Xinsheng & Changan Intersection,Minsheng Activity Center,2115.0,7,0:35:15
22559,Xinsheng & Changan Intersection,NTNU Gongguan Campus,1565.0,10,0:26:05
22560,Xinsheng & Changan Intersection,NTNU Library,1097.0,31,0:18:17
22561,Xinsheng & Changan Intersection,NTU Information Bldg.,3813.0,2,1:03:33
22562,Xinsheng & Changan Intersection,National Central Library,1296.0,6,0:21:36
22563,Xinsheng & Changan Intersection,Raohe Night Market,1315.0,1,0:21:55
22564,Xinsheng & Changan Intersection,Renai & Linsen Intersection,2791.0,11,0:46:31
22565,Xinsheng & Changan Intersection,Renai & Yanji Intersection,1889.0,4,0:31:29
22566,Xinsheng & Changan Intersection,Renai & Yixian Intersection,1434.0,8,0:23:54
22567,Xinsheng & Changan Intersection,Rongxing Park,1778.0,20,0:29:38
22568,Xinsheng & Changan Intersection,Roosevelt & Jinglong Intersection,3679.0,1,1:01:19
22569,Xinsheng & Changan Intersection,Roosevelt & Ningbo E. St. Intersection,1143.0,2,0:19:03
22570,Xinsheng & Changan Intersection,Roosevelt & Xinsheng S. Intersection,2294.0,16,0:38:14
22571,Xinsheng & Changan Intersection,Sanchangli,1874.0,5,0:31:14
22572,Xinsheng & Changan Intersection,Sanmin Park,1002.0,1,0:16:42
22573,Xinsheng & Changan Intersection,Shilin Sports Center,1653.0,1,0:27:33
22574,Xinsheng & Changan Intersection,Songshan Rail Sta.,1738.0,4,0:28:58
22575,Xinsheng & Changan Intersection,Songshan Vocational High School,2588.0,1,0:43:08
22576,Xinsheng & Changan Intersection,TWTC Exhibition Hall 2,4915.0,2,1:21:55
22577,Xinsheng & Changan Intersection,Taihe Park,3212.0,4,0:53:32
22578,Xinsheng & Changan Intersection,Taipei Botanical Garden,1271.0,4,0:21:11
22579,Xinsheng & Changan Intersection,Taipei Bus Sta.,591.0,204,0:09:51
22580,Xinsheng & Changan Intersection,Taipei City Hakka Cultural Park,1599.0,2,0:26:39
22581,Xinsheng & Changan Intersection,Taipei City Hospital Renai Branch,1172.0,7,0:19:32
22582,Xinsheng & Changan Intersection,Taipei Confucius Temple,1511.0,1,0:25:11
22583,Xinsheng & Changan Intersection,Taipei Cultural Center,1042.0,33,0:17:22
22584,Xinsheng & Changan Intersection,Taipei Fine Arts Museum,2719.0,4,0:45:19
22585,Xinsheng & Changan Intersection,Taipei Public Library,1236.0,16,0:20:36
22586,Xinsheng & Changan Intersection,Taipei Stadium,982.0,16,0:16:22
22587,Xinsheng & Changan Intersection,Taipei Wen Shan Sports Center,2460.0,4,0:41:00
22588,Xinsheng & Changan Intersection,Tienmu Sports Park,3673.0,1,1:01:13
22589,Xinsheng & Changan Intersection,University of Taipei,729.0,1,0:12:09
22590,Xinsheng & Changan Intersection,Wanda & Xingning Intersection,1253.0,2,0:20:53
22591,Xinsheng & Changan Intersection,Wu Xing Bus Station.,1952.0,4,0:32:32
22592,Xinsheng & Changan Intersection,XinDong Park,1525.0,1,0:25:25
22593,Xinsheng & Changan Intersection,Xingan Huacheng Community,781.0,49,0:13:01
22594,Xinsheng & Changan Intersection,Xingfong Park,4001.0,1,1:06:41
22595,Xinsheng & Changan Intersection,Xinhai & Xinsheng Intersection,1271.0,6,0:21:11
22596,Xinsheng & Changan Intersection,Xinsheng & Changan Intersection,3673.0,184,1:01:13
22597,Xinsheng & Changan Intersection,Xinsheng & Changchun Intersection,571.0,90,0:09:31
22598,Xinsheng & Changan Intersection,Xinsheng & Heping Intersection,1297.0,8,0:21:37
22599,Xinsheng & Changan Intersection,Xinyi & Dunhua Intersection,924.0,7,0:15:24
22600,Xinsheng & Changan Intersection,Xinyi & Jianguo Intersection,909.0,22,0:15:09
22601,Xinsheng & Changan Intersection,Xinyi & Lianyun Intersection,1215.0,15,0:20:15
22602,Xinsheng & Changan Intersection,Xinyi Hangzhou Intersection(Chunghwa Telecom),988.0,8,0:16:28
22603,Xinsheng & Changan Intersection,Xinyi Square(Taipei 101),2415.0,1,0:40:15
22604,Xinsheng & Changan Intersection,Xiyuan & Bangka Intersection,2021.0,1,0:33:41
22605,Xinsheng & Changan Intersection,Yongji & Songxin Intersection,1532.0,4,0:25:32
22606,Xinsheng & Changan Intersection,Yongle Market,1393.0,29,0:23:13
22607,Xinsheng & Changan Intersection,Yuanhuan,952.0,32,0:15:52
22608,Xinsheng & Changan Intersection,Zhonglun High School,1072.0,11,0:17:52
22609,Xinsheng & Changan Intersection,Zhongqiang Park,2281.0,1,0:38:01
22610,Xinsheng & Changan Intersection,Zhongshan Dist. Admin. Office,1458.0,17,0:24:18
22611,Xinsheng & Changchun Intersection,Bade Market,757.0,9,0:12:37
22612,Xinsheng & Changchun Intersection,Bailing Elementary School,1844.0,2,0:30:44
22613,Xinsheng & Changchun Intersection,Beitou Sports Center,2260.0,2,0:37:40
22614,Xinsheng & Changchun Intersection,Chengong Public Housing,1415.0,5,0:23:35
22615,Xinsheng & Changchun Intersection,Citizen Square,5230.0,1,1:27:10
22616,Xinsheng & Changchun Intersection,Civic & Taiyuan Intersection,1511.0,3,0:25:11
22617,Xinsheng & Changchun Intersection,Civic Blvd Linsen Intersection,3043.0,5,0:50:43
22618,Xinsheng & Changchun Intersection,Construction & Planning Agency,2392.0,2,0:39:52
22619,Xinsheng & Changchun Intersection,Dadaocheng Park,1004.0,2,0:16:44
22620,Xinsheng & Changchun Intersection,Dafong Park,3439.0,3,0:57:19
22621,Xinsheng & Changchun Intersection,Dongyuan Elementary School,2218.0,1,0:36:58
22622,Xinsheng & Changchun Intersection,Dunhua & Keelung Intersection,1602.0,1,0:26:42
22623,Xinsheng & Changchun Intersection,Emei Parking Lot,2126.0,2,0:35:26
22624,Xinsheng & Changchun Intersection,Examination Yuan,3348.0,2,0:55:48
22625,Xinsheng & Changchun Intersection,Fuhua Garden New Village(City),2222.0,14,0:37:02
22626,Xinsheng & Changchun Intersection,Fulin Park,1818.0,1,0:30:18
22627,Xinsheng & Changchun Intersection,Fushun Park,697.0,11,0:11:37
22628,Xinsheng & Changchun Intersection,Guoxing & Qingnian Intersection,2750.0,1,0:45:50
22629,Xinsheng & Changchun Intersection,Guting Junior High School,928.0,2,0:15:28
22630,Xinsheng & Changchun Intersection,Huajiang High School,3677.0,6,1:01:17
22631,Xinsheng & Changchun Intersection,Huashan 1914‧Creative Park,968.0,30,0:16:08
22632,Xinsheng & Changchun Intersection,Huaxi Park,3811.0,1,1:03:31
22633,Xinsheng & Changchun Intersection,JianGuo & Heping Intersection,1558.0,2,0:25:58
22634,Xinsheng & Changchun Intersection,Jiang Wei-shui Memorial Park,1294.0,12,0:21:34
22635,Xinsheng & Changchun Intersection,Jianguo & Changchun Intersection,674.0,35,0:11:14
22636,Xinsheng & Changchun Intersection,Jianguo & Nongan Intersection,1162.0,33,0:19:22
22637,Xinsheng & Changchun Intersection,Jinshen & Civic Blvd. Intersection,588.0,51,0:09:48
22638,Xinsheng & Changchun Intersection,Jiuquan & Yanping Intersection,6809.0,1,1:53:29
22639,Xinsheng & Changchun Intersection,Kaifong & Xining Intersection,1557.0,8,0:25:57
22640,Xinsheng & Changchun Intersection,Keelung & Guangfu Intersection,2024.0,1,0:33:44
22641,Xinsheng & Changchun Intersection,Lanya Park,4443.0,1,1:14:03
22642,Xinsheng & Changchun Intersection,Laosong Elementary School,1625.0,2,0:27:05
22643,Xinsheng & Changchun Intersection,Lequn 2nd & Jingye 4th Intersection,2786.0,1,0:46:26
22644,Xinsheng & Changchun Intersection,Lin An-tai Historical House,1727.0,34,0:28:47
22645,Xinsheng & Changchun Intersection,Linsen Park,1168.0,74,0:19:28
22646,Xinsheng & Changchun Intersection,LiuGong Park,1206.0,18,0:20:06
22647,Xinsheng & Changchun Intersection,Longjiang & Nanjing Intersection,823.0,41,0:13:43
22648,Xinsheng & Changchun Intersection,Longmen Square,1974.0,20,0:32:54
22649,Xinsheng & Changchun Intersection,MRT Beimen Sta. (Exit.3),1328.0,7,0:22:08
22650,Xinsheng & Changchun Intersection,MRT Beitou Sta.,4778.0,2,1:19:38
22651,Xinsheng & Changchun Intersection,MRT Daan Park Sta.,1142.0,4,0:19:02
22652,Xinsheng & Changchun Intersection,MRT Daan Sta.,1900.0,2,0:31:40
22653,Xinsheng & Changchun Intersection,MRT Daqiaotou Sta. (Exit 2),871.0,18,0:14:31
22654,Xinsheng & Changchun Intersection,MRT Dazhi Sta. (Exit 3),1880.0,2,0:31:20
22655,Xinsheng & Changchun Intersection,MRT Dongmen Sta. (Exit 4),1594.0,9,0:26:34
22656,Xinsheng & Changchun Intersection,MRT Gangqian Sta. (Exit 2),3509.0,1,0:58:29
22657,Xinsheng & Changchun Intersection,MRT Gongguan Sta.(Exit 2),2116.0,2,0:35:16
22658,Xinsheng & Changchun Intersection,MRT Guting Sta. (Exit 2),1696.0,1,0:28:16
22659,Xinsheng & Changchun Intersection,MRT Jiannan Rd. Sta.(Exit 2),1810.0,2,0:30:10
22660,Xinsheng & Changchun Intersection,MRT Jiantan Sta.(Exit 2),11556.0,2,3:12:36
22661,Xinsheng & Changchun Intersection,MRT Linguang Sta. (Exit 2),1623.0,1,0:27:03
22662,Xinsheng & Changchun Intersection,MRT Liuzhangli Sta.,2820.0,2,0:47:00
22663,Xinsheng & Changchun Intersection,MRT Longshan Temple Sta. (Exit. 1),4707.0,3,1:18:27
22664,Xinsheng & Changchun Intersection,MRT Mingde Sta.,1894.0,1,0:31:34
22665,Xinsheng & Changchun Intersection,MRT Minquan W.Rd. Sta.(Exit 3),671.0,63,0:11:11
22666,Xinsheng & Changchun Intersection,MRT Muzha Sta.,2806.0,14,0:46:46
22667,Xinsheng & Changchun Intersection,MRT Nanjing Fuxing Sta. (Exit 5),1112.0,43,0:18:32
22668,Xinsheng & Changchun Intersection,MRT Nanjing Sanmin Sta. (Exit 1),3878.0,2,1:04:38
22669,Xinsheng & Changchun Intersection,MRT Nat’l Taiwan U. Hospital Sta.(Exit 4),1560.0,28,0:26:00
22670,Xinsheng & Changchun Intersection,MRT Qilian Sta. (Exit 2),9236.0,1,2:33:56
22671,Xinsheng & Changchun Intersection,MRT Qiyan Sta.,1996.0,1,0:33:16
22672,Xinsheng & Changchun Intersection,MRT S.Y.S Memorial Hall Stataion(Exit 2.),1767.0,14,0:29:27
22673,Xinsheng & Changchun Intersection,MRT Shandao Temple Sta(Exit 1),693.0,55,0:11:33
22674,Xinsheng & Changchun Intersection,MRT Shilin Sta.(Exit 2),1810.0,2,0:30:10
22675,Xinsheng & Changchun Intersection,MRT Shuanglian Sta. (Exit 2),896.0,117,0:14:56
22676,Xinsheng & Changchun Intersection,MRT Songjiang Nanjing Sta. (Exit 7),989.0,143,0:16:29
22677,Xinsheng & Changchun Intersection,MRT Taipei 101/World Trade Center Sta.,2136.0,1,0:35:36
22678,Xinsheng & Changchun Intersection,MRT Taipei Arena Sta. (Exit 5),1065.0,28,0:17:45
22679,Xinsheng & Changchun Intersection,MRT Taipei City Hall Stataion(Exit 3)-2,5145.0,2,1:25:45
22680,Xinsheng & Changchun Intersection,MRT Taipei Zoo Sta.(Exit 2),10224.0,1,2:50:24
22681,Xinsheng & Changchun Intersection,MRT Taipower Building Sta. (Exit 2),2156.0,2,0:35:56
22682,Xinsheng & Changchun Intersection,MRT Technology Bldg. Sta.,1239.0,1,0:20:39
22683,Xinsheng & Changchun Intersection,MRT Wende Sta. (Exit 2),4288.0,4,1:11:28
22684,Xinsheng & Changchun Intersection,MRT Xiaonanmen Sta. (Exit 1),1426.0,4,0:23:46
22685,Xinsheng & Changchun Intersection,MRT Ximen Sta.(Exit 3),1489.0,6,0:24:49
22686,Xinsheng & Changchun Intersection,MRT Xingtian Temple Sta. (Exit 1),657.0,60,0:10:57
22687,Xinsheng & Changchun Intersection,MRT Xingtian Temple Sta. (Exit 3),720.0,69,0:12:00
22688,Xinsheng & Changchun Intersection,MRT Xinyi Anhe Sta.,2088.0,6,0:34:48
22689,Xinsheng & Changchun Intersection,MRT Yongchun Sta. (Exit 2),2488.0,1,0:41:28
22690,Xinsheng & Changchun Intersection,MRT Yuanshan Sta. (Exit 2),886.0,25,0:14:46
22691,Xinsheng & Changchun Intersection,MRT Zhongshan Elementary School sta.(Exit 4),729.0,181,0:12:09
22692,Xinsheng & Changchun Intersection,MRT Zhongshan Sta. (Exit 4),550.0,195,0:09:10
22693,Xinsheng & Changchun Intersection,MRT Zhongxiao Fuxing Sta.(Exit 2),1325.0,9,0:22:05
22694,Xinsheng & Changchun Intersection,MRT Zhongxiao Xinsheng Sta.(Exit 3),1113.0,65,0:18:33
22695,Xinsheng & Changchun Intersection,MinQuan Park,1950.0,11,0:32:30
22696,Xinsheng & Changchun Intersection,Minquan & Fuxing Intersection,1570.0,19,0:26:10
22697,Xinsheng & Changchun Intersection,Minsheng & Dunhua Intersection,1453.0,22,0:24:13
22698,Xinsheng & Changchun Intersection,Minsheng & Guangfu Intersection,1516.0,2,0:25:16
22699,Xinsheng & Changchun Intersection,Minsheng Activity Center,2758.0,6,0:45:58
22700,Xinsheng & Changchun Intersection,N.T.U.S.T,1531.0,1,0:25:31
22701,Xinsheng & Changchun Intersection,NTNU Gongguan Campus,3365.0,1,0:56:05
22702,Xinsheng & Changchun Intersection,NTNU Library,1852.0,2,0:30:52
22703,Xinsheng & Changchun Intersection,NTU Information Bldg.,1763.0,1,0:29:23
22704,Xinsheng & Changchun Intersection,Nanchang Park,1341.0,5,0:22:21
22705,Xinsheng & Changchun Intersection,Nangang Park,2581.0,4,0:43:01
22706,Xinsheng & Changchun Intersection,National Central Library,3385.0,1,0:56:25
22707,Xinsheng & Changchun Intersection,Raohe Night Market,1650.0,2,0:27:30
22708,Xinsheng & Changchun Intersection,Renai & Linsen Intersection,806.0,8,0:13:26
22709,Xinsheng & Changchun Intersection,Renai & Yixian Intersection,3485.0,2,0:58:05
22710,Xinsheng & Changchun Intersection,Rongxing Park,1348.0,45,0:22:28
22711,Xinsheng & Changchun Intersection,Roosevelt & Ningbo E. St. Intersection,1974.0,12,0:32:54
22712,Xinsheng & Changchun Intersection,Roosevelt & Xinsheng S. Intersection,6392.0,5,1:46:32
22713,Xinsheng & Changchun Intersection,Sanchangli,6304.0,2,1:45:04
22714,Xinsheng & Changchun Intersection,Shilin Sports Center,3665.0,2,1:01:05
22715,Xinsheng & Changchun Intersection,Shude Park,1304.0,12,0:21:44
22716,Xinsheng & Changchun Intersection,Songshan Rail Sta.,4389.0,5,1:13:09
22717,Xinsheng & Changchun Intersection,TWTC Exhibition Hall 2,4473.0,1,1:14:33
22718,Xinsheng & Changchun Intersection,Taipei Bus Sta.,720.0,179,0:12:00
22719,Xinsheng & Changchun Intersection,Taipei City Hakka Cultural Park,2292.0,1,0:38:12
22720,Xinsheng & Changchun Intersection,Taipei City Hall,2388.0,2,0:39:48
22721,Xinsheng & Changchun Intersection,Taipei City Hospital Renai Branch,1292.0,20,0:21:32
22722,Xinsheng & Changchun Intersection,Taipei Confucius Temple,1382.0,5,0:23:02
22723,Xinsheng & Changchun Intersection,Taipei Cultural Center,1304.0,5,0:21:44
22724,Xinsheng & Changchun Intersection,Taipei Fine Arts Museum,1147.0,17,0:19:07
22725,Xinsheng & Changchun Intersection,Taipei Flowers Auction,2236.0,1,0:37:16
22726,Xinsheng & Changchun Intersection,Taipei Municipal Shezi Elementary School,1372.0,2,0:22:52
22727,Xinsheng & Changchun Intersection,Taipei Public Library,1310.0,4,0:21:50
22728,Xinsheng & Changchun Intersection,Taipei Stadium,2563.0,20,0:42:43
22729,Xinsheng & Changchun Intersection,Wanda & Xingning Intersection,1804.0,1,0:30:04
22730,Xinsheng & Changchun Intersection,Wenhu Elementary School,4292.0,1,1:11:32
22731,Xinsheng & Changchun Intersection,Wu Xing Bus Station.,2846.0,3,0:47:26
22732,Xinsheng & Changchun Intersection,Wuchang Park,1800.0,1,0:30:00
22733,Xinsheng & Changchun Intersection,XinDong Park,1478.0,2,0:24:38
22734,Xinsheng & Changchun Intersection,Xingan Huacheng Community,1450.0,21,0:24:10
22735,Xinsheng & Changchun Intersection,Xinhai & Xinsheng Intersection,1375.0,4,0:22:55
22736,Xinsheng & Changchun Intersection,Xinsheng & Changan Intersection,483.0,73,0:08:03
22737,Xinsheng & Changchun Intersection,Xinsheng & Changchun Intersection,4352.0,258,1:12:32
22738,Xinsheng & Changchun Intersection,Xinsheng & Heping Intersection,1675.0,17,0:27:55
22739,Xinsheng & Changchun Intersection,Xinyi & Dunhua Intersection,1332.0,11,0:22:12
22740,Xinsheng & Changchun Intersection,Xinyi & Jianguo Intersection,5466.0,4,1:31:06
22741,Xinsheng & Changchun Intersection,Xinyi & Lianyun Intersection,2321.0,4,0:38:41
22742,Xinsheng & Changchun Intersection,Xinyi Hangzhou Intersection(Chunghwa Telecom),1098.0,7,0:18:18
22743,Xinsheng & Changchun Intersection,Xinyi Square(Taipei 101),2855.0,3,0:47:35
22744,Xinsheng & Changchun Intersection,Yongji & Songxin Intersection,1950.0,2,0:32:30
